Date,Price,Sign,Difference
2008-01-14,47.568421,-,0.145676
2008-01-15,47.773959,+,0.205538
2008-01-16,47.799735,+,0.025776
2008-01-17,48.160558,+,0.360823
2008-01-18,48.018981,-,0.141576
2008-01-21,48.243525,+,0.224544
2008-01-22,48.364640,+,0.121115
2008-01-23,48.183887,-,0.180754
2008-01-24,48.202450,+,0.018564
2008-01-25,48.562963,+,0.360513
2008-01-28,48.647376,+,0.084413
2008-01-29,48.674877,+,0.027502
2008-01-30,48.731504,+,0.056627
2008-01-31,48.567607,-,0.163897
2008-02-01,48.471750,-,0.095858
2008-02-04,48.409757,-,0.061992
2008-02-05,48.416326,+,0.006569
2008-02-06,48.263722,-,0.152604
2008-02-07,48.069016,-,0.194705
2008-02-08,48.210929,+,0.141913
